frame_id,timestamp,contact_id,x,y,force
0,1747323552.5690053
1,1747323552.5735068
2,1747323552.579123
3,1747323563.286507
4,1747323563.2908492
5,1747323563.2961278
6,1747323563.300694
7,1747323563.3089914
8,1747323563.31391
9,1747323563.3224208
10,1747323563.3278599
11,1747323563.3323622
12,1747323563.3368647
13,1747323563.3424766
14,1747323563.3509798
15,1747323563.3544803
16,1747323563.3604941
17,1747323563.3649979
18,1747323563.3737524
19,1747323563.3787644
20,1747323563.382764
21,1747323563.3881118
22,1747323563.3931158
23,1747323563.3981464
24,1747323563.402181
25,1747323563.4111872
26,1747323563.4160738
27,1747323563.420576
28,1747323563.4255843
29,1747323563.4335968
30,1747323563.4391048
31,1747323563.4436064
32,1747323563.4486096
33,1747323563.4571311
34,1747323563.4619608
35,1747323563.4668438
36,1747323563.4718847
37,1747323563.476891
38,1747323563.4813936
39,1747323563.489899
40,1747323563.495091
41,1747323563.4995942
42,1747323563.5046818
43,1747323563.512441
44,1747323563.5179496
45,1747323563.5220397
46,1747323563.5280576
47,1747323563.5360599
48,1747323563.5409443
49,1747323563.5457852
50,1747323563.5502877
51,1747323563.5544746
52,1747323563.5641751
53,1747323563.5686805
54,1747323563.5733323
55,1747323563.5788374
56,1747323563.5868406
57,1747323563.5917618
58,1747323563.5966387
59,1747323563.6006489
60,1747323563.6096566
61,1747323563.6147447
62,1747323563.619244
63,1747323563.6240265
64,1747323563.6287162
65,1747323563.6371484
66,1747323563.6418717
67,1747323563.64698
68,1747323563.6557865
69,1747323563.660669
70,1747323563.6656814
71,1747323563.670689
72,1747323563.6747668
73,1747323563.6838233
74,1747323563.688829
75,1747323563.6933315
76,1747323563.6983385
77,1747323563.7033536
78,1747323563.7113554
79,1747323563.7164328
80,1747323563.7214825
81,1747323563.7259898
82,1747323563.7306447
83,1747323563.7387552
84,1747323563.7437537
85,1747323563.7487588
86,1747323563.7580929
87,1747323563.7631054
88,1747323563.7671103
89,1747323563.7721267
90,1747323563.7806304
91,1747323563.7856944
92,1747323563.7901983
93,1747323563.7947009
94,1747323563.8035345
95,1747323563.8086815
96,1747323563.8131845
97,1747323563.8177557
98,1747323563.8263702
99,1747323563.8313804
100,1747323563.8359709
101,1747323563.8444815
102,1747323563.8494925
103,1747323563.8542295
104,1747323563.8633783
105,1747323563.8684862
106,1747323563.8728185
107,1747323563.877835
108,1747323563.8829668
109,1747323563.8869698
110,1747323563.8924713
111,1747323563.9005504
112,1747323563.9060538
113,1747323563.9100583
114,1747323563.9149547
115,1747323563.9237766
116,1747323563.9288774
117,1747323563.9339337
118,1747323563.9384708
119,1747323563.9467459
120,1747323563.9515219
121,1747323563.956851
122,1747323563.9619608
123,1747323563.9667463
124,1747323563.9747486
125,1747323563.9797516
126,1747323563.9843054
127,1747323563.9893122
128,1747323563.9973402
129,1747323564.0018084
130,1747323564.0110257
131,1747323564.0156574
132,1747323564.0205517
133,1747323564.0258317
134,1747323564.0344892
135,1747323564.0386462
136,1747323564.043454
137,1747323564.04897
138,1747323564.0571418
139,1747323564.0615635
140,1747323564.0670817
141,1747323564.0720909
142,1747323564.0801015
