frame_id,timestamp,contact_id,x,y,force
0,1747319545.7441835
1,1747319545.7802627
2,1747319545.8173892
3,1747319545.8448377
4,1747319545.849854
5,1747319545.8639116
6,1747319545.868424
7,1747319545.8732917
8,1747319545.8782263
9,1747319545.8832269
10,1747319545.89625
11,1747319545.901167
12,1747319545.9050314
13,1747319545.9110448
14,1747319545.916051
15,1747319545.9290752
16,1747319545.9336405
17,1747319545.9391494
18,1747319545.9432197
19,1747319545.9522352
20,1747319545.9623647
21,1747319545.9663827
22,1747319545.9748948
23,1747319545.9801564
24,1747319545.98519
25,1747319545.997719
26,1747319546.003224
27,1747319546.007777
28,1747319546.0122843
29,1747319546.020862
30,1747319546.0304413
31,1747319546.039447
32,1747319546.044461
33,1747319546.048475
34,1747319546.0574963
35,1747319546.0669537
36,1747319546.0724564
37,1747319546.0764568
38,1747319546.08499
39,1747319546.095411
40,1747319546.0999222
41,1747319546.107929
42,1747319546.1133187
43,1747319546.1183016
44,1747319546.1233094
45,1747319546.1364684
46,1747319546.1411855
47,1747319546.1456845
48,1747319546.151196
49,1747319546.1592038
50,1747319546.169224
51,1747319546.1742325
52,1747319546.1817386
53,1747319546.187263
54,1747319546.2007816
55,1747319546.205697
56,1747319546.2101996
57,1747319546.2147079
58,1747319546.2237265
59,1747319546.2331357
60,1747319546.2386444
61,1747319546.2461598
62,1747319546.2511375
63,1747319546.2561495
64,1747319546.2695725
65,1747319546.274618
66,1747319546.2791245
67,1747319546.2876327
68,1747319546.293137
69,1747319546.3021736
70,1747319546.3111906
71,1747319546.3160222
72,1747319546.3210359
73,1747319546.3260489
74,1747319546.3385618
75,1747319546.3435616
76,1747319546.3480692
77,1747319546.357072
78,1747319546.367083
79,1747319546.3715866
80,1747319546.3766866
81,1747319546.3846922
82,1747319546.3902035
83,1747319546.394721
84,1747319546.4077265
85,1747319546.413229
86,1747319546.4177504
87,1747319546.42225
88,1747319546.4268482
89,1747319546.4403684
90,1747319546.4458723
91,1747319546.4543855
92,1747319546.4583855
93,1747319546.463902
94,1747319546.473418
95,1747319546.4783359
96,1747319546.4863465
97,1747319546.4918492
98,1747319546.495858
99,1747319546.509156
100,1747319546.5141652
101,1747319546.5186677
102,1747319546.5277195
103,1747319546.5369396
104,1747319546.5459466
105,1747319546.550453
106,1747319546.5554607
107,1747319546.5598905
108,1747319546.5684118
109,1747319546.5779276
110,1747319546.5869343
111,1747319546.5917869
112,1747319546.5967965
113,1747319546.6058054
114,1747319546.6144204
115,1747319546.619114
116,1747319546.6241248
117,1747319546.6331556
118,1747319546.6421657
119,1747319546.6471674
120,1747319546.6557128
121,1747319546.660199
122,1747319546.6657114
123,1747319546.6792197
124,1747319546.684234
125,1747319546.6887589
126,1747319546.69377
127,1747319546.6972723
128,1747319546.7117898
129,1747319546.7167988
130,1747319546.7214057
131,1747319546.7299166
132,1747319546.7341747
133,1747319546.7441947
134,1747319546.7526999
135,1747319546.75771
136,1747319546.762212
137,1747319546.7667177
138,1747319546.7806325
139,1747319546.7855365
140,1747319546.7900448
141,1747319546.7990558
142,1747319546.8035877
143,1747319546.8135486
144,1747319546.8181398
145,1747319546.823151
146,1747319546.8311617
147,1747319546.8358128
148,1747319546.8453298
149,1747319546.8543692
150,1747319546.8587492
151,1747319546.8632538
152,1747319546.8717904
153,1747319546.8823116
154,1747319546.890319
155,1747319546.8949518
156,1747319546.900506
157,1747319546.9050121
158,1747319546.917964
159,1747319546.9235742
160,1747319546.92769
161,1747319546.9367404
162,1747319546.9457529
163,1747319546.9512572
164,1747319546.9554102
165,1747319546.9634304
166,1747319546.9694679
167,1747319546.9742038
168,1747319546.9877098
169,1747319546.9922135
170,1747319546.9972208
171,1747319547.0052314
172,1747319547.0153337
173,1747319547.0203505
174,1747319547.0283663
175,1747319547.033419
176,1747319547.0372353
177,1747319547.0510633
178,1747319547.0565774
179,1747319547.0610797
180,1747319547.065653
181,1747319547.0741644
182,1747319547.0841792
183,1747319547.0886867
184,1747319547.0971959
185,1747319547.1016977
186,1747319547.10721
187,1747319547.120729
188,1747319547.1252358
189,1747319547.1297407
190,1747319547.1387985
191,1747319547.143431
192,1747319547.153425
193,1747319547.1574438
194,1747319547.1660068
195,1747319547.1715095
196,1747319547.175516
197,1747319547.1895404
198,1747319547.1935537
199,1747319547.199067
200,1747319547.2035706
201,1747319547.2116146
202,1747319547.2222733
203,1747319547.2302897
204,1747319547.2352908
205,1747319547.2397993
206,1747319547.2488048
207,1747319547.2587252
208,1747319547.2632277
209,1747319547.2682462
210,1747319547.2732868
211,1747319547.2809956
212,1747319547.291005
213,1747319547.2990165
214,1747319547.3045092
215,1747319547.309013
216,1747319547.3140235
217,1747319547.32704
218,1747319547.3318503
219,1747319547.3403664
220,1747319547.3458738
221,1747319547.355543
222,1747319547.3600461
223,1747319547.368056
224,1747319547.3734603
225,1747319547.378409
226,1747319547.38343
227,1747319547.3961644
228,1747319547.401245
229,1747319547.4057496
230,1747319547.4111357
231,1747319547.4196842
232,1747319547.4288306
233,1747319547.433758
234,1747319547.4422693
235,1747319547.4467723
236,1747319547.4572515
237,1747319547.4652624
238,1747319547.4697723
239,1747319547.4752781
240,1747319547.4797852
241,1747319547.4883018
242,1747319547.4982753
243,1747319547.501784
244,1747319547.5078042
245,1747319547.5123117
246,1747319547.520995
247,1747319547.530511
248,1747319547.5390756
249,1747319547.5440407
250,1747319547.5485442
251,1747319547.5535555
252,1747319547.5666099
253,1747319547.5721078
254,1747319547.5761192
255,1747319547.5846226
256,1747319547.5945408
257,1747319547.6000445
258,1747319547.6080542
259,1747319547.6125367
260,1747319547.6181142
261,1747319547.6312494
262,1747319547.6355038
263,1747319547.6410136
264,1747319547.64552
265,1747319547.6540322
266,1747319547.6635935
267,1747319547.6726077
268,1747319547.67711
269,1747319547.6816208
270,1747319547.6871316
271,1747319547.699661
272,1747319547.7045424
273,1747319547.7100494
274,1747319547.7145536
275,1747319547.7225583
276,1747319547.7326026
277,1747319547.741613
278,1747319547.7462556
279,1747319547.7511659
280,1747319547.7556987
281,1747319547.768715
282,1747319547.773571
283,1747319547.7790802
284,1747319547.7835872
285,1747319547.7921023
286,1747319547.8016236
287,1747319547.806142
288,1747319547.814725
289,1747319547.8200336
290,1747319547.8250506
291,1747319547.8381817
292,1747319547.8425229
293,1747319547.8475873
294,1747319547.8520963
295,1747319547.8606117
296,1747319547.874632
297,1747319547.8791347
298,1747319547.8837247
299,1747319547.8887346
300,1747319547.9017746
301,1747319547.9067838
302,1747319547.9152987
303,1747319547.9205077
304,1747319547.92555
305,1747319547.9385588
306,1747319547.9434235
307,1747319547.948453
308,1747319547.9532359
309,1747319547.9577525
310,1747319547.97073
311,1747319547.975742
312,1747319547.9812465
313,1747319547.9892578
314,1747319547.993834
315,1747319548.0073872
316,1747319548.011896
317,1747319548.0169027
318,1747319548.025413
319,1747319548.0354276
320,1747319548.0404358
321,1747319548.0449398
322,1747319548.0535462
323,1747319548.05856
324,1747319548.0682085
325,1747319548.0732117
326,1747319548.081723
327,1747319548.086226
328,1747319548.0910861
329,1747319548.095652
330,1747319548.1088326
331,1747319548.1135895
332,1747319548.1186085
333,1747319548.1276593
334,1747319548.1366973
335,1747319548.1422038
336,1747319548.146204
337,1747319548.155216
338,1747319548.1592314
339,1747319548.1732702
340,1747319548.1785483
341,1747319548.1835551
342,1747319548.1880624
343,1747319548.1965868
344,1747319548.2060354
345,1747319548.210539
346,1747319548.2195468
347,1747319548.2240646
348,1747319548.2290747
349,1747319548.2417066
350,1747319548.2477143
351,1747319548.255227
352,1747319548.2607255
353,1747319548.2651408
354,1747319548.278662
355,1747319548.2831366
356,1747319548.2874994
357,1747319548.2935097
358,1747319548.3015208
